Temp,logg,[Fe/H],Alpha,Band,Resolution,vsini,Sampling,Quality,Cond1,Cond2,Cond3,correctflag
 4200, 4.0,  0.5, 0.0, 1.25, 100000,  5.0, 3.0,   2776,   9.7,  27.1,  10.2, 0
 4200, 4.0,  0.5, 0.0, 1.25, 100000, 10.0, 3.0,   1416,  18.8,  56.4,  19.8, 0
 4200, 4.0,  0.5, 0.0, 1.65, 100000,  1.0, 3.0,   9151,   2.7,   4.6,   2.8, 0
 4200, 4.0,  0.5, 0.0, 1.65, 100000,  5.0, 3.0,   4987,   5.0,   8.4,   5.1, 0
 4200, 4.0,  0.5, 0.0, 1.65, 100000, 10.0, 3.0,   2533,   9.8,  16.4,  10.1, 0
 4200, 4.0,  0.5, 0.0, 2.2, 100000,  1.0, 3.0,   7296,   5.3,  21.5,   5.7, 0
 4200, 4.0,  0.5, 0.0, 2.2, 100000,  5.0, 3.0,   3940,   9.8,  38.8,  10.4, 0
 4200, 4.0,  0.5, 0.0, 2.2, 100000, 10.0, 3.0,   1908,  20.1,  73.4,  21.4, 0
 4200, 4.0,  0.5, 0.0, 1.02, 100000,  1.0, 3.0,   8158,   3.8,   4.6,   3.8, 0
 4200, 4.0,  0.5, 0.0, 1.02, 100000,  5.0, 3.0,   3826,   8.0,  10.0,   8.2, 0
 4200, 4.0,  0.5, 0.0, 1.02, 100000, 10.0, 3.0,   1749,  17.4,  22.1,  17.7, 0
 4200, 4.0,  1.0, 0.0, 0.9,  60000,  1.0, 3.0,   7088,   5.1,   9.2,   5.3, 0
 4200, 4.0,  1.0, 0.0, 0.9,  60000,  5.0, 3.0,   4624,   7.9,  14.1,   8.2, 0
 4200, 4.0,  1.0, 0.0, 0.9,  60000, 10.0, 3.0,   2495,  14.5,  25.6,  15.0, 0
 4200, 4.0,  1.0, 0.0, 1.25,  60000,  1.0, 3.0,   4475,   7.8,  20.3,   8.2, 0
 4200, 4.0,  1.0, 0.0, 1.25,  60000,  5.0, 3.0,   3007,  11.6,  30.7,  12.2, 0
 4200, 4.0,  1.0, 0.0, 1.25,  60000, 10.0, 3.0,   1665,  20.8,  57.0,  21.8, 0
 4200, 4.0,  1.0, 0.0, 1.65,  60000,  1.0, 3.0,   7312,   4.6,   7.7,   4.7, 0
 4200, 4.0,  1.0, 0.0, 1.65,  60000,  5.0, 3.0,   4862,   6.9,  11.5,   7.0, 0
 4200, 4.0,  1.0, 0.0, 1.65,  60000, 10.0, 3.0,   2686,  12.4,  20.8,  12.7, 0
 4200, 4.0,  1.0, 0.0, 2.2,  60000,  1.0, 3.0,   5692,   9.0,  33.2,   9.6, 0
 4200, 4.0,  1.0, 0.0, 2.2,  60000,  5.0, 3.0,   3769,  13.6,  49.1,  14.5, 0
 4200, 4.0,  1.0, 0.0, 2.2,  60000, 10.0, 3.0,   2044,  24.9,  85.4,  26.5, 0
 4200, 4.0,  1.0, 0.0, 1.02,  60000,  1.0, 3.0,   5995,   6.6,   8.4,   6.7, 0
 4200, 4.0,  1.0, 0.0, 1.02,  60000,  5.0, 3.0,   3815,  10.4,  13.3,  10.6, 0
 4200, 4.0,  1.0, 0.0, 1.02,  60000, 10.0, 3.0,   1968,  20.0,  26.0,  20.3, 0
 4200, 4.0,  1.0, 0.0, 0.9,  75000,  1.0, 3.0,   8650,   3.8,   6.8,   3.9, 0
 4200, 4.0,  1.0, 0.0, 0.9,  75000,  5.0, 3.0,   5055,   6.4,  11.6,   6.7, 0
 4200, 4.0,  1.0, 0.0, 0.9,  75000, 10.0, 3.0,   2584,  12.5,  22.0,  13.0, 0
 4200, 4.0,  1.0, 0.0, 1.25,  75000,  1.0, 3.0,   5381,   5.8,  14.9,   6.1, 0
 4200, 4.0,  1.0, 0.0, 1.25,  75000,  5.0, 3.0,   3274,   9.5,  25.0,  10.0, 0
 4200, 4.0,  1.0, 0.0, 1.25,  75000, 10.0, 3.0,   1722,  18.0,  49.0,  18.9, 0
 4200, 4.0,  1.0, 0.0, 1.65,  75000,  1.0, 3.0,   8810,   3.4,   5.7,   3.5, 0
 4200, 4.0,  1.0, 0.0, 1.65,  75000,  5.0, 3.0,   5300,   5.7,   9.5,   5.8, 0
 4200, 4.0,  1.0, 0.0, 1.65,  75000, 10.0, 3.0,   2780,  10.7,  17.9,  11.0, 0
 4200, 4.0,  1.0, 0.0, 2.2,  75000,  1.0, 3.0,   6802,   6.8,  24.7,   7.2, 0
 4200, 4.0,  1.0, 0.0, 2.2,  75000,  5.0, 3.0,   4120,  11.2,  40.3,  11.9, 0
 4200, 4.0,  1.0, 0.0, 2.2,  75000, 10.0, 3.0,   2114,  21.6,  73.8,  23.0, 0
 4200, 4.0,  1.0, 0.0, 1.02,  75000,  1.0, 3.0,   7416,   4.8,   6.0,   4.9, 0
 4200, 4.0,  1.0, 0.0, 1.02,  75000,  5.0, 3.0,   4192,   8.5,  10.8,   8.6, 0
 4200, 4.0,  1.0, 0.0, 1.02,  75000, 10.0, 3.0,   2045,  17.2,  22.4,  17.5, 0
 4200, 4.0,  1.0, 0.0, 0.9,  80000,  1.0, 3.0,   9111,   3.5,   6.2,   3.6, 0
 4200, 4.0,  1.0, 0.0, 0.9,  80000,  5.0, 3.0,   5161,   6.1,  11.0,   6.4, 0
 4200, 4.0,  1.0, 0.0, 0.9,  80000, 10.0, 3.0,   2605,  12.0,  21.2,  12.5, 0
 4200, 4.0,  1.0, 0.0, 1.25,  80000,  1.0, 3.0,   5646,   5.4,  13.8,   5.6, 0
 4200, 4.0,  1.0, 0.0, 1.25,  80000,  5.0, 3.0,   3340,   9.1,  23.8,   9.5, 0
 4200, 4.0,  1.0, 0.0, 1.25,  80000, 10.0, 3.0,   1735,  17.3,  47.0,  18.1, 0
 4200, 4.0,  1.0, 0.0, 1.65,  80000,  1.0, 3.0,   9245,   3.1,   5.3,   3.2, 0
 4200, 4.0,  1.0, 0.0, 1.65,  80000,  5.0, 3.0,   5408,   5.4,   9.0,   5.5, 0
 4200, 4.0,  1.0, 0.0, 1.65,  80000, 10.0, 3.0,   2802,  10.3,  17.2,  10.5, 0
 4200, 4.0,  1.0, 0.0, 2.2,  80000,  1.0, 3.0,   7114,   6.3,  22.9,   6.7, 0
 4200, 4.0,  1.0, 0.0, 2.2,  80000,  5.0, 3.0,   4206,  10.6,  38.3,  11.3, 0
 4200, 4.0,  1.0, 0.0, 2.2,  80000, 10.0, 3.0,   2131,  20.7,  71.0,  22.1, 0
 4200, 4.0,  1.0, 0.0, 1.02,  80000,  1.0, 3.0,   7845,   4.4,   5.5,   4.5, 0
 4200, 4.0,  1.0, 0.0, 1.02,  80000,  5.0, 3.0,   4285,   8.0,  10.2,   8.2, 0
 4200, 4.0,  1.0, 0.0, 1.02,  80000, 10.0, 3.0,   2063,  16.5,  21.5,  16.8, 0
 4200, 4.0,  1.0, 0.0, 0.9, 100000,  1.0, 3.0,  10670,   2.6,   4.8,   2.8, 0
 4200, 4.0,  1.0, 0.0, 0.9, 100000,  5.0, 3.0,   5464,   5.2,   9.3,   5.4, 0
 4200, 4.0,  1.0, 0.0, 0.9, 100000, 10.0, 3.0,   2664,  10.5,  18.5,  10.9, 0
 4200, 4.0,  1.0, 0.0, 1.25, 100000,  1.0, 3.0,   6534,   4.1,  10.6,   4.4, 0
 4200, 4.0,  1.0, 0.0, 1.25, 100000,  5.0, 3.0,   3527,   7.7,  20.0,   8.0, 0
 4200, 4.0,  1.0, 0.0, 1.25, 100000, 10.0, 3.0,   1772,  15.1,  41.0,  15.9, 0
 4200, 4.0,  1.0, 0.0, 1.65, 100000,  1.0, 3.0,  10691,   2.4,   4.1,   2.5, 0
 4200, 4.0,  1.0, 0.0, 1.65, 100000,  5.0, 3.0,   5716,   4.5,   7.6,   4.7, 0
 4200, 4.0,  1.0, 0.0, 1.65, 100000, 10.0, 3.0,   2864,   9.0,  15.0,   9.2, 0
 4200, 4.0,  1.0, 0.0, 2.2, 100000,  1.0, 3.0,   8123,   4.9,  17.7,   5.2, 0
 4200, 4.0,  1.0, 0.0, 2.2, 100000,  5.0, 3.0,   4451,   8.9,  32.3,   9.5, 0
 4200, 4.0,  1.0, 0.0, 2.2, 100000, 10.0, 3.0,   2176,  18.1,  62.0,  19.3, 0
 4200, 4.0,  1.0, 0.0, 1.02, 100000,  1.0, 3.0,   9334,   3.3,   4.1,   3.4, 0
 4200, 4.0,  1.0, 0.0, 1.02, 100000,  5.0, 3.0,   4553,   6.8,   8.6,   6.9, 0
 4200, 4.0,  1.0, 0.0, 1.02, 100000, 10.0, 3.0,   2115,  14.4,  18.7,  14.7, 0
 4200, 4.5, -1.0, 0.0, 0.9,  60000,  1.0, 3.0,   2421,  14.4,  24.0,  14.8, 0
 4200, 4.5, -1.0, 0.0, 0.9,  60000,  5.0, 3.0,   1668,  20.8,  35.0,  21.5, 0
 4200, 4.5, -1.0, 0.0, 0.9,  60000, 10.0, 3.0,   1012,  34.3,  55.6,  35.2, 0
 4200, 4.5, -1.0, 0.0, 1.25,  60000,  1.0, 3.0,   1264,  27.1, 141.6,  28.7, 0
 4200, 4.5, -1.0, 0.0, 1.25,  60000,  5.0, 3.0,    916,  37.4, 235.0,  39.5, 0
 4200, 4.5, -1.0, 0.0, 1.25,  60000, 10.0, 3.0,    579,  59.0, 429.6,  62.6, 0
 4200, 4.5, -1.0, 0.0, 1.65,  60000,  1.0, 3.0,   2107,  15.5,  26.4,  16.0, 0
 4200, 4.5, -1.0, 0.0, 1.65,  60000,  5.0, 3.0,   1492,  21.8,  37.6,  22.6, 0
 4200, 4.5, -1.0, 0.0, 1.65,  60000, 10.0, 3.0,    895,  36.3,  63.4,  37.7, 0
 4200, 4.5, -1.0, 0.0, 2.2,  60000,  1.0, 3.0,   1798,  27.7, 129.1,  29.8, 0
 4200, 4.5, -1.0, 0.0, 2.2,  60000,  5.0, 3.0,   1138,  43.7, 193.9,  46.9, 0
 4200, 4.5, -1.0, 0.0, 2.2,  60000, 10.0, 3.0,    597,  83.1, 343.9,  89.3, 0
 4200, 4.5, -1.0, 0.0, 1.02,  60000,  1.0, 3.0,   1975,  19.5,  22.8,  19.7, 0
 4200, 4.5, -1.0, 0.0, 1.02,  60000,  5.0, 3.0,   1202,  32.0,  37.5,  32.4, 0
 4200, 4.5, -1.0, 0.0, 1.02,  60000, 10.0, 3.0,    604,  63.5,  74.8,  64.3, 0
 4200, 4.5, -1.0, 0.0, 0.9,  75000,  1.0, 3.0,   2906,  10.7,  17.6,  11.1, 0
 4200, 4.5, -1.0, 0.0, 0.9,  75000,  5.0, 3.0,   1800,  17.3,  28.9,  17.8, 0
 4200, 4.5, -1.0, 0.0, 0.9,  75000, 10.0, 3.0,   1041,  29.8,  48.1,  30.6, 0
 4200, 4.5, -1.0, 0.0, 1.25,  75000,  1.0, 3.0,   1484,  20.7,  98.4,  21.8, 0
 4200, 4.5, -1.0, 0.0, 1.25,  75000,  5.0, 3.0,    981,  31.2, 189.4,  33.0, 0
 4200, 4.5, -1.0, 0.0, 1.25,  75000, 10.0, 3.0,    594,  51.5, 367.1,  54.5, 0
 4200, 4.5, -1.0, 0.0, 1.65,  75000,  1.0, 3.0,   2463,  11.8,  20.0,  12.2, 0
 4200, 4.5, -1.0, 0.0, 1.65,  75000,  5.0, 3.0,   1608,  18.1,  31.0,  18.7, 0
 4200, 4.5, -1.0, 0.0, 1.65,  75000, 10.0, 3.0,    922,  31.5,  54.9,  32.7, 0
 4200, 4.5, -1.0, 0.0, 2.2,  75000,  1.0, 3.0,   2213,  20.1,  95.6,  21.7, 0
 4200, 4.5, -1.0, 0.0, 2.2,  75000,  5.0, 3.0,   1251,  35.6, 158.6,  38.2, 0
 4200, 4.5, -1.0, 0.0, 2.2,  75000, 10.0, 3.0,    619,  71.7, 297.4,  77.1, 0
 4200, 4.5, -1.0, 0.0, 1.02,  75000,  1.0, 3.0,   2526,  13.6,  16.0,  13.8, 0
 4200, 4.5, -1.0, 0.0, 1.02,  75000,  5.0, 3.0,   1329,  25.9,  30.3,  26.2, 0
 4200, 4.5, -1.0, 0.0, 1.02,  75000, 10.0, 3.0,    630,  54.5,  64.2,  55.2, 0
 4200, 4.5, -1.0, 0.0, 0.9,  80000,  1.0, 3.0,   3051,   9.9,  16.3,  10.2, 0
 4200, 4.5, -1.0, 0.0, 0.9,  80000,  5.0, 3.0,   1832,  16.4,  27.6,  17.0, 0
 4200, 4.5, -1.0, 0.0, 0.9,  80000, 10.0, 3.0,   1048,  28.7,  46.4,  29.5, 0
 4200, 4.5, -1.0, 0.0, 1.25,  80000,  1.0, 3.0,   1550,  19.1,  89.2,  20.2, 0
 4200, 4.5, -1.0, 0.0, 1.25,  80000,  5.0, 3.0,    997,  29.8, 179.2,  31.5, 0
 4200, 4.5, -1.0, 0.0, 1.25,  80000, 10.0, 3.0,    598,  49.5, 353.0,  52.4, 0
 4200, 4.5, -1.0, 0.0, 1.65,  80000,  1.0, 3.0,   2565,  11.0,  18.6,  11.3, 0
 4200, 4.5, -1.0, 0.0, 1.65,  80000,  5.0, 3.0,   1636,  17.2,  29.5,  17.8, 0
 4200, 4.5, -1.0, 0.0, 1.65,  80000, 10.0, 3.0,    928,  30.3,  52.8,  31.5, 0
 4200, 4.5, -1.0, 0.0, 2.2,  80000,  1.0, 3.0,   2334,  18.5,  88.1,  19.9, 0
 4200, 4.5, -1.0, 0.0, 2.2,  80000,  5.0, 3.0,   1279,  33.7, 150.4,  36.2, 0
 4200, 4.5, -1.0, 0.0, 2.2,  80000, 10.0, 3.0,    625,  68.9, 285.6,  74.0, 0
 4200, 4.5, -1.0, 0.0, 1.02,  80000,  1.0, 3.0,   2701,  12.3,  14.5,  12.5, 0
 4200, 4.5, -1.0, 0.0, 1.02,  80000,  5.0, 3.0,   1361,  24.5,  28.7,  24.8, 0
 4200, 4.5, -1.0, 0.0, 1.02,  80000, 10.0, 3.0,    636,  52.3,  61.6,  52.9, 0
 4200, 4.5, -1.0, 0.0, 0.9, 100000,  1.0, 3.0,   3546,   7.6,  12.4,   7.9, 0
 4200, 4.5, -1.0, 0.0, 0.9, 100000,  5.0, 3.0,   1925,  14.0,  23.4,  14.4, 0
 4200, 4.5, -1.0, 0.0, 0.9, 100000, 10.0, 3.0,   1066,  25.2,  40.9,  25.9, 0
 4200, 4.5, -1.0, 0.0, 1.25, 100000,  1.0, 3.0,   1778,  14.9,  64.3,  15.8, 0
 4200, 4.5, -1.0, 0.0, 1.25, 100000,  5.0, 3.0,   1042,  25.5, 149.7,  26.9, 0
 4200, 4.5, -1.0, 0.0, 1.25, 100000, 10.0, 3.0,    607,  43.6, 306.4,  46.1, 0
 4200, 4.5, -1.0, 0.0, 1.65, 100000,  1.0, 3.0,   2896,   8.7,  14.7,   9.0, 0
 4200, 4.5, -1.0, 0.0, 1.65, 100000,  5.0, 3.0,   1717,  14.7,  25.1,  15.2, 0
 4200, 4.5, -1.0, 0.0, 1.65, 100000, 10.0, 3.0,    945,  26.6,  46.3,  27.6, 0
 4200, 4.5, -1.0, 0.0, 2.2, 100000,  1.0, 3.0,   2743,  14.1,  67.7,  15.2, 0
 4200, 4.5, -1.0, 0.0, 2.2, 100000,  5.0, 3.0,   1360,  28.4, 127.1,  30.4, 0
 4200, 4.5, -1.0, 0.0, 2.2, 100000, 10.0, 3.0,    639,  60.2, 249.7,  64.7, 0
 4200, 4.5, -1.0, 0.0, 1.02, 100000,  1.0, 3.0,   3341,   8.9,  10.5,   9.0, 0
 4200, 4.5, -1.0, 0.0, 1.02, 100000,  5.0, 3.0,   1454,  20.5,  24.0,  20.7, 0
 4200, 4.5, -1.0, 0.0, 1.02, 100000, 10.0, 3.0,    654,  45.4,  53.5,  46.0, 0
 4200, 4.5, -0.5, 0.0, 0.9,  60000,  1.0, 3.0,   3302,  10.6,  18.1,  11.0, 0
 4200, 4.5, -0.5, 0.0, 0.9,  60000,  5.0, 3.0,   2228,  15.7,  26.7,  16.3, 0
 4200, 4.5, -0.5, 0.0, 0.9,  60000, 10.0, 3.0,   1306,  26.8,  44.3,  27.6, 0
 4200, 4.5, -0.5, 0.0, 1.25,  60000,  1.0, 3.0,   1801,  19.1,  71.0,  20.1, 0
 4200, 4.5, -0.5, 0.0, 1.25,  60000,  5.0, 3.0,   1258,  27.3, 114.7,  28.8, 0
 4200, 4.5, -0.5, 0.0, 1.25,  60000, 10.0, 3.0,    765,  44.7, 214.9,  47.3, 0
 4200, 4.5, -0.5, 0.0, 1.65,  60000,  1.0, 3.0,   3323,   9.7,  16.4,  10.0, 0
 4200, 4.5, -0.5, 0.0, 1.65,  60000,  5.0, 3.0,   2314,  13.9,  23.5,  14.3, 0
 4200, 4.5, -0.5, 0.0, 1.65,  60000, 10.0, 3.0,   1351,  23.7,  40.5,  24.4, 0
 4200, 4.5, -0.5, 0.0, 2.2,  60000,  1.0, 3.0,   2766,  17.9,  83.6,  19.2, 0
 4200, 4.5, -0.5, 0.0, 2.2,  60000,  5.0, 3.0,   1765,  28.0, 123.9,  29.9, 0
 4200, 4.5, -0.5, 0.0, 2.2,  60000, 10.0, 3.0,    939,  52.4, 212.4,  56.2, 0
 4200, 4.5, -0.5, 0.0, 1.02,  60000,  1.0, 3.0,   3008,  12.9,  15.3,  13.1, 0
 4200, 4.5, -0.5, 0.0, 1.02,  60000,  5.0, 3.0,   1827,  21.2,  25.2,  21.5, 0
 4200, 4.5, -0.5, 0.0, 1.02,  60000, 10.0, 3.0,    916,  42.2,  50.5,  42.7, 0
 4200, 4.5, -0.5, 0.0, 0.9,  75000,  1.0, 3.0,   3999,   7.9,  13.2,   8.2, 0
 4200, 4.5, -0.5, 0.0, 0.9,  75000,  5.0, 3.0,   2414,  13.0,  22.0,  13.5, 0
 4200, 4.5, -0.5, 0.0, 0.9,  75000, 10.0, 3.0,   1346,  23.3,  38.2,  24.0, 0
 4200, 4.5, -0.5, 0.0, 1.25,  75000,  1.0, 3.0,   2151,  14.3,  50.4,  15.1, 0
 4200, 4.5, -0.5, 0.0, 1.25,  75000,  5.0, 3.0,   1356,  22.6,  92.8,  23.9, 0
 4200, 4.5, -0.5, 0.0, 1.25,  75000, 10.0, 3.0,    787,  38.9, 184.2,  41.1, 0
 4200, 4.5, -0.5, 0.0, 1.65,  75000,  1.0, 3.0,   3913,   7.4,  12.4,   7.6, 0
 4200, 4.5, -0.5, 0.0, 1.65,  75000,  5.0, 3.0,   2502,  11.5,  19.4,  11.8, 0
 4200, 4.5, -0.5, 0.0, 1.65,  75000, 10.0, 3.0,   1393,  20.6,  35.1,  21.2, 0
 4200, 4.5, -0.5, 0.0, 2.2,  75000,  1.0, 3.0,   3382,  13.1,  62.3,  14.1, 0
 4200, 4.5, -0.5, 0.0, 2.2,  75000,  5.0, 3.0,   1938,  22.8, 101.7,  24.4, 0
 4200, 4.5, -0.5, 0.0, 2.2,  75000, 10.0, 3.0,    972,  45.3, 184.0,  48.6, 0
 4200, 4.5, -0.5, 0.0, 1.02,  75000,  1.0, 3.0,   3846,   9.0,  10.7,   9.1, 0
 4200, 4.5, -0.5, 0.0, 1.02,  75000,  5.0, 3.0,   2021,  17.2,  20.4,  17.4, 0
 4200, 4.5, -0.5, 0.0, 1.02,  75000, 10.0, 3.0,    955,  36.2,  43.3,  36.7, 0
 4200, 4.5, -0.5, 0.0, 0.9,  80000,  1.0, 3.0,   4207,   7.2,  12.2,   7.5, 0
 4200, 4.5, -0.5, 0.0, 0.9,  80000,  5.0, 3.0,   2460,  12.4,  21.0,  12.8, 0
 4200, 4.5, -0.5, 0.0, 0.9,  80000, 10.0, 3.0,   1355,  22.4,  36.9,  23.1, 0
 4200, 4.5, -0.5, 0.0, 1.25,  80000,  1.0, 3.0,   2257,  13.2,  46.0,  13.9, 0
 4200, 4.5, -0.5, 0.0, 1.25,  80000,  5.0, 3.0,   1380,  21.5,  88.1,  22.7, 0
 4200, 4.5, -0.5, 0.0, 1.25,  80000, 10.0, 3.0,    792,  37.4, 177.0,  39.5, 0
 4200, 4.5, -0.5, 0.0, 1.65,  80000,  1.0, 3.0,   4081,   6.8,  11.5,   7.0, 0
 4200, 4.5, -0.5, 0.0, 1.65,  80000,  5.0, 3.0,   2548,  10.9,  18.5,  11.3, 0
 4200, 4.5, -0.5, 0.0, 1.65,  80000, 10.0, 3.0,   1403,  19.8,  33.7,  20.4, 0
 4200, 4.5, -0.5, 0.0, 2.2,  80000,  1.0, 3.0,   3560,  12.0,  57.5,  12.9, 0
 4200, 4.5, -0.5, 0.0, 2.2,  80000,  5.0, 3.0,   1981,  21.6,  96.5,  23.1, 0
 4200, 4.5, -0.5, 0.0, 2.2,  80000, 10.0, 3.0,    980,  43.5, 176.8,  46.6, 0
 4200, 4.5, -0.5, 0.0, 1.02,  80000,  1.0, 3.0,   4110,   8.2,   9.7,   8.3, 0
 4200, 4.5, -0.5, 0.0, 1.02,  80000,  5.0, 3.0,   2069,  16.2,  19.3,  16.5, 0
 4200, 4.5, -0.5, 0.0, 1.02,  80000, 10.0, 3.0,    964,  34.7,  41.6,  35.2, 0
 4200, 4.5, -0.5, 0.0, 0.9, 100000,  1.0, 3.0,   4925,   5.5,   9.3,   5.7, 0
 4200, 4.5, -0.5, 0.0, 0.9, 100000,  5.0, 3.0,   2591,  10.5,  17.8,  10.9, 0
 4200, 4.5, -0.5, 0.0, 0.9, 100000, 10.0, 3.0,   1381,  19.6,  32.4,  20.2, 0
 4200, 4.5, -0.5, 0.0, 1.25, 100000,  1.0, 3.0,   2623,  10.1,  33.7,  10.7, 0
 4200, 4.5, -0.5, 0.0, 1.25, 100000,  5.0, 3.0,   1449,  18.4,  73.8,  19.4, 0
 4200, 4.5, -0.5, 0.0, 1.25, 100000, 10.0, 3.0,    806,  32.9, 153.9,  34.7, 0
 4200, 4.5, -0.5, 0.0, 1.65, 100000,  1.0, 3.0,   4627,   5.4,   9.1,   5.5, 0
 4200, 4.5, -0.5, 0.0, 1.65, 100000,  5.0, 3.0,   2678,   9.3,  15.7,   9.6, 0
 4200, 4.5, -0.5, 0.0, 1.65, 100000, 10.0, 3.0,   1430,  17.4,  29.5,  17.9, 0
 4200, 4.5, -0.5, 0.0, 2.2, 100000,  1.0, 3.0,   4151,   9.2,  44.5,   9.9, 0
 4200, 4.5, -0.5, 0.0, 2.2, 100000,  5.0, 3.0,   2103,  18.2,  81.7,  19.5, 0
 4200, 4.5, -0.5, 0.0, 2.2, 100000, 10.0, 3.0,   1002,  38.1, 154.7,  40.8, 0
 4200, 4.5, -0.5, 0.0, 1.02, 100000,  1.0, 3.0,   5076,   5.9,   7.0,   6.0, 0
 4200, 4.5, -0.5, 0.0, 1.02, 100000,  5.0, 3.0,   2210,  13.6,  16.1,  13.8, 0
 4200, 4.5, -0.5, 0.0, 1.02, 100000, 10.0, 3.0,    992,  30.2,  36.1,  30.6, 0
 4200, 4.5,  0.0, 0.0, 0.9,  60000,  1.0, 3.0,   4210,   8.4,  14.6,   8.8, 0
 4200, 4.5,  0.0, 0.0, 0.9,  60000,  5.0, 3.0,   2814,  12.6,  21.8,  13.1, 0
 4200, 4.5,  0.0, 0.0, 0.9,  60000, 10.0, 3.0,   1615,  21.9,  37.0,  22.6, 0
 4200, 4.5,  0.0, 0.0, 1.25,  60000,  1.0, 3.0,   2441,  14.1,  42.5,  14.9, 0
 4200, 4.5,  0.0, 0.0, 1.25,  60000,  5.0, 3.0,   1675,  20.5,  66.7,  21.6, 0
 4200, 4.5,  0.0, 0.0, 1.25,  60000, 10.0, 3.0,    991,  34.6, 125.1,  36.4, 0
 4200, 4.5,  0.0, 0.0, 1.65,  60000,  1.0, 3.0,   4550,   7.0,  11.9,   7.2, 0
 4200, 4.5,  0.0, 0.0, 1.65,  60000,  5.0, 3.0,   3142,  10.2,  17.1,  10.5, 0
 4200, 4.5,  0.0, 0.0, 1.65,  60000, 10.0, 3.0,   1816,  17.6,  29.6,  18.0, 0
 4200, 4.5,  0.0, 0.0, 2.2,  60000,  1.0, 3.0,   3699,  13.3,  62.1,  14.3, 0
 4200, 4.5,  0.0, 0.0, 2.2,  60000,  5.0, 3.0,   2393,  20.6,  91.1,  22.0, 0
 4200, 4.5,  0.0, 0.0, 2.2,  60000, 10.0, 3.0,   1292,  38.0, 151.8,  40.6, 0
 4200, 4.5,  0.0, 0.0, 1.02,  60000,  1.0, 3.0,   4093,   9.6,  11.5,   9.7, 0
 4200, 4.5,  0.0, 0.0, 1.02,  60000,  5.0, 3.0,   2500,  15.6,  19.0,  15.9, 0
 4200, 4.5,  0.0, 0.0, 1.02,  60000, 10.0, 3.0,   1261,  30.9,  37.8,  31.3, 0
 4200, 4.5,  0.0, 0.0, 0.9,  75000,  1.0, 3.0,   5117,   6.2,  10.7,   6.5, 0
 4200, 4.5,  0.0, 0.0, 0.9,  75000,  5.0, 3.0,   3056,  10.4,  18.0,  10.8, 0
 4200, 4.5,  0.0, 0.0, 0.9,  75000, 10.0, 3.0,   1666,  19.0,  31.9,  19.6, 0
 4200, 4.5,  0.0, 0.0, 1.25,  75000,  1.0, 3.0,   2934,  10.5,  30.7,  11.1, 0
 4200, 4.5,  0.0, 0.0, 1.25,  75000,  5.0, 3.0,   1813,  17.0,  54.2,  17.9, 0
 4200, 4.5,  0.0, 0.0, 1.25,  75000, 10.0, 3.0,   1020,  30.1, 107.5,  31.7, 0
 4200, 4.5,  0.0, 0.0, 1.65,  75000,  1.0, 3.0,   5376,   5.3,   9.0,   5.5, 0
 4200, 4.5,  0.0, 0.0, 1.65,  75000,  5.0, 3.0,   3402,   8.4,  14.2,   8.7, 0
 4200, 4.5,  0.0, 0.0, 1.65,  75000, 10.0, 3.0,   1874,  15.2,  25.6,  15.7, 0
 4200, 4.5,  0.0, 0.0, 2.2,  75000,  1.0, 3.0,   4482,   9.9,  46.4,  10.6, 0
 4200, 4.5,  0.0, 0.0, 2.2,  75000,  5.0, 3.0,   2623,  16.8,  74.9,  18.0, 0
 4200, 4.5,  0.0, 0.0, 2.2,  75000, 10.0, 3.0,   1336,  32.9, 131.6,  35.2, 0
 4200, 4.5,  0.0, 0.0, 1.02,  75000,  1.0, 3.0,   5212,   6.7,   8.1,   6.8, 0
 4200, 4.5,  0.0, 0.0, 1.02,  75000,  5.0, 3.0,   2762,  12.7,  15.3,  12.9, 0
 4200, 4.5,  0.0, 0.0, 1.02,  75000, 10.0, 3.0,   1314,  26.6,  32.5,  26.9, 0
 4200, 4.5,  0.0, 0.0, 0.9,  80000,  1.0, 3.0,   5389,   5.7,   9.9,   5.9, 0
 4200, 4.5,  0.0, 0.0, 0.9,  80000,  5.0, 3.0,   3116,   9.9,  17.1,  10.3, 0
 4200, 4.5,  0.0, 0.0, 0.9,  80000, 10.0, 3.0,   1678,  18.3,  30.7,  18.9, 0
 4200, 4.5,  0.0, 0.0, 1.25,  80000,  1.0, 3.0,   3082,   9.7,  28.1,  10.2, 0
 4200, 4.5,  0.0, 0.0, 1.25,  80000,  5.0, 3.0,   1846,  16.2,  51.6,  17.0, 0
 4200, 4.5,  0.0, 0.0, 1.25,  80000, 10.0, 3.0,   1027,  28.9, 103.3,  30.4, 0
 4200, 4.5,  0.0, 0.0, 1.65,  80000,  1.0, 3.0,   5611,   5.0,   8.3,   5.1, 0
 4200, 4.5,  0.0, 0.0, 1.65,  80000,  5.0, 3.0,   3465,   8.0,  13.5,   8.2, 0
 4200, 4.5,  0.0, 0.0, 1.65,  80000, 10.0, 3.0,   1887,  14.6,  24.7,  15.0, 0
 4200, 4.5,  0.0, 0.0, 2.2,  80000,  1.0, 3.0,   4707,   9.1,  42.9,   9.8, 0
 4200, 4.5,  0.0, 0.0, 2.2,  80000,  5.0, 3.0,   2679,  16.0,  71.2,  17.1, 0
